timestamp,open,high,low,close,volume
2018-07-19,443.26,448.79,438.99,444.5,5102731
2018-07-20,445.15,454.77,442.14,451.71,4921728
2018-07-23,453.82,460.13,451.25,457.53,6640853
2018-07-24,458.72,462.22,450.18,453.65,5712606
2018-07-25,451.74,452.44,449.6,450.3,5761831
2018-07-26,449.96,459.39,447.51,456.91,4757925
2018-07-27,455.96,466.64,453.29,463.92,4995683
2018-07-30,464.58,467.6,457.73,460.72,5191005
2018-07-31,463.65,476.5,459.67,472.44,5292594
2018-08-01,472.48,481.0,469.19,477.67,5996554
2018-08-02,476.77,487.4,473.54,484.13,6194589
2018-08-03,484.91,488.91,477.15,481.12,4536305
2018-08-06,479.28,489.67,475.47,485.81,5299878
2018-08-07,486.34,491.52,474.85,479.95,4954214
2018-08-08,481.5,486.48,477.52,482.49,4682378
2018-08-09,482.07,483.09,477.93,478.94,5350301
2018-08-10,479.05,483.03,471.22,475.16,4410147
2018-08-13,475.31,488.32,471.66,484.6,7630268
2018-08-14,483.05,496.42,480.26,493.57,7123486
2018-08-15,492.53,498.33,486.35,492.14,5832532
2018-08-16,493.11,511.62,488.31,506.69,9883013
2018-08-17,507.89,511.18,497.52,500.77,4706793
2018-08-20,503.36,507.79,500.09,504.51,5142119
2018-08-21,506.52,512.46,499.25,505.17,4517508
2018-08-22,507.6,509.82,501.95,504.16,4709692
2018-08-23,504.42,514.99,500.33,510.85,4604615
2018-08-24,512.25,520.61,507.95,516.27,4951353
2018-08-27,517.87,520.91,516.2,519.23,6647671
2018-08-28,518.82,533.65,514.63,529.38,7248364
2018-08-29,529.21,532.7,524.36,527.84,5230241
2018-08-30,529.26,536.41,523.96,531.08,5319345
2018-08-31,531.23,535.03,526.18,529.97,6168042
2018-09-03,529.91,546.85,526.04,542.88,9390294
2018-09-04,543.08,546.85,539.5,543.27,4950161
2018-09-05,540.57,547.96,537.01,544.37,4602736
2018-09-06,542.2,551.88,537.97,547.61,4638554
2018-09-07,549.2,553.05,537.53,541.33,5828619
2018-09-10,540.92,547.43,535.68,542.18,5118514
2018-09-11,541.63,546.88,535.54,540.78,5114263
2018-09-12,540.33,544.97,531.65,536.25,4455736
2018-09-13,535.72,539.72,525.22,529.17,5106829
2018-09-14,531.47,536.19,517.17,521.81,4817611
2018-09-17,521.35,529.46,516.01,524.09,4927003
2018-09-18,524.91,527.94,511.33,514.31,8337746
2018-09-19,515.53,519.88,509.7,514.03,5344601
2018-09-20,512.46,516.13,507.82,511.48,4850324
2018-09-21,512.45,517.01,510.63,515.18,4589017
2018-09-24,514.58,522.31,512.41,520.11,4911359
2018-09-25,521.74,526.65,514.19,519.07,5096715
2018-09-26,518.09,523.47,505.15,510.45,4587940
2018-09-27,510.41,517.26,503.94,510.79,6719973
2018-09-28,509.64,510.95,505.24,506.55,5275905
2018-10-01,506.1,511.73,503.17,508.79,5501413
2018-10-02,507.1,520.14,502.68,515.64,6008787
2018-10-03,516.05,520.5,513.75,518.2,5579204
2018-10-04,519.18,522.93,510.12,513.83,6903472
2018-10-05,514.13,519.88,497.59,503.22,8983948
2018-10-08,502.36,506.17,494.51,498.29,4505611
2018-10-09,496.89,503.85,492.09,499.03,4753711
2018-10-10,499.37,502.74,495.74,499.12,5672761
2018-10-11,496.63,505.61,491.39,500.33,4437860
2018-10-12,499.09,503.08,496.67,500.65,5477095
2018-10-15,500.48,515.52,496.26,511.22,7667004
2018-10-16,512.38,520.67,507.9,516.17,5667244
2018-10-17,516.97,524.86,512.93,520.79,5104632
2018-10-18,522.5,527.18,517.98,522.66,5824756
2018-10-19,524.31,525.99,519.93,521.6,4847220
2018-10-22,521.39,524.09,511.54,514.21,5424110
2018-10-23,514.42,524.49,508.77,518.8,4898785
2018-10-24,520.62,525.33,514.06,518.75,5191866
2018-10-25,516.68,522.78,511.87,517.96,4845097
2018-10-26,518.45,534.72,514.46,530.64,8320437
2018-10-29,529.96,550.08,525.38,545.36,7559356
2018-10-30,543.88,548.07,533.08,537.22,4470591
2018-10-31,536.73,543.5,534.46,541.22,6620697
2018-11-01,542.48,548.11,531.02,536.59,4603036
2018-11-02,536.82,541.84,526.14,531.1,5504105
2018-11-05,530.86,534.6,527.39,531.13,6034188
2018-11-06,529.96,542.09,526.47,538.54,5315978
2018-11-07,536.69,542.08,520.12,525.4,9420561
2018-11-08,524.79,528.19,521.06,524.46,5242515
2018-11-09,523.62,526.98,508.35,511.63,11014742
2018-11-12,511.89,517.64,506.93,512.67,5149037
2018-11-13,512.04,516.65,498.48,503.0,4523398
2018-11-14,506.06,508.24,493.14,495.27,8168663
2018-11-15,495.93,518.84,493.61,516.43,7615902
2018-11-16,516.93,523.55,512.77,519.37,6183156
2018-11-19,517.25,521.11,511.4,515.25,7153458
2018-11-20,517.38,521.47,513.67,517.76,4516534
2018-11-21,516.19,525.52,509.93,519.23,5116444
2018-11-22,517.46,522.33,514.26,519.11,6377127
2018-11-23,518.81,521.05,511.1,513.32,5323843
2018-11-26,511.75,518.5,509.36,516.08,5148163
2018-11-27,514.91,519.63,507.66,512.36,5783378
2018-11-28,512.29,516.44,506.87,511.0,4557986
2018-11-29,512.29,516.31,504.51,508.5,6458674
2018-11-30,510.53,515.19,496.13,500.69,4937306
2018-12-03,500.89,504.91,494.07,498.07,6192515
2018-12-04,498.79,509.75,495.63,506.53,4616519
2018-12-05,506.79,510.52,503.24,506.97,5781172
2018-12-06,508.05,510.49,498.28,500.68,6246855
2018-12-07,501.73,505.67,496.2,500.13,5832001
2018-12-10,499.51,508.2,495.67,504.32,4517047
2018-12-11,505.14,508.83,500.62,504.3,7047412
2018-12-12,505.29,511.93,501.23,507.86,4409397
2018-12-13,508.86,521.24,505.68,518.0,6237875
2018-12-14,520.7,524.16,508.51,511.91,4751246
2018-12-17,511.66,514.94,502.83,506.07,7425679
2018-12-18,505.51,515.95,501.02,511.41,5769228
2018-12-19,511.95,516.4,504.75,509.18,5561410
2018-12-20,511.42,516.23,507.49,512.29,5077142
2018-12-21,510.37,516.91,506.73,513.25,5153359
2018-12-24,513.8,516.65,511.56,514.41,6542569
2018-12-25,515.43,523.92,511.36,519.82,4471173
2018-12-26,518.19,524.67,516.22,522.67,6073166
2018-12-27,520.96,524.37,514.37,517.76,4598665
2018-12-28,518.51,522.77,513.32,517.57,4900030
2018-12-31,518.88,520.9,514.83,516.84,4944766
2019-01-01,516.13,525.5,512.23,521.56,5165511
2019-01-02,522.58,523.08,514.61,515.09,4992021
2019-01-03,515.12,524.68,510.54,520.06,5221893
2019-01-04,520.25,529.79,515.57,525.07,5787652
2019-01-07,525.07,529.39,515.21,519.49,6645331
2019-01-08,519.53,526.04,517.1,523.6,5305818
2019-01-09,524.14,536.36,520.71,532.88,5064714
2019-01-10,531.78,534.2,523.74,526.13,4534523
2019-01-11,526.15,540.86,521.61,536.24,5888048
2019-01-14,536.77,542.14,529.91,535.26,6280155
2019-01-15,534.95,547.52,529.63,542.13,5576536
2019-01-16,543.32,547.19,538.28,542.14,4632546
2019-01-17,539.97,542.27,527.99,530.25,4546126
2019-01-18,530.66,537.86,528.52,535.69,5061325
2019-01-21,536.04,543.01,527.98,534.93,5208172
2019-01-22,536.42,539.71,526.22,529.47,5383674
2019-01-23,528.92,536.94,523.15,531.15,5100023
2019-01-24,531.29,534.7,520.98,524.34,4986956
2019-01-25,524.96,540.9,519.56,535.39,10816569
2019-01-28,533.58,534.83,523.59,524.82,5557560
2019-01-29,524.39,531.02,520.3,526.91,5017118
2019-01-30,528.04,537.63,524.82,534.37,5924358
2019-01-31,534.68,547.13,530.27,542.65,4733191
2019-02-01,541.27,544.97,531.08,534.73,6159457
2019-02-04,535.42,544.02,531.19,539.76,4949369
2019-02-05,538.01,543.01,533.79,538.79,4643970
2019-02-06,537.69,540.74,533.28,536.32,5400166
2019-02-07,536.94,543.62,532.34,539.01,5927833
2019-02-08,538.55,542.38,534.75,538.58,5872632
2019-02-11,537.44,550.55,533.53,546.56,5669882
2019-02-12,547.07,550.9,541.91,545.73,4559079
2019-02-13,545.62,553.15,541.31,548.82,6407380
2019-02-14,547.58,553.33,543.18,548.92,5742006
2019-02-15,545.89,549.36,536.63,540.06,4947696
2019-02-18,539.75,546.45,536.47,543.15,4468644
2019-02-19,542.24,550.79,539.35,547.87,5637551
2019-02-20,549.01,559.99,543.93,554.86,6299840
2019-02-21,556.55,561.78,547.92,553.11,4958029
2019-02-22,551.52,565.99,546.59,560.98,5231385
2019-02-25,561.41,567.05,550.4,555.97,4941919
2019-02-26,555.52,562.08,548.84,555.4,5277001
2019-02-27,556.19,561.44,538.08,543.21,7596719
2019-02-28,545.13,553.69,542.86,551.4,5217149
2019-03-01,551.96,554.79,543.17,545.96,5472669
2019-03-04,543.91,550.47,536.08,542.63,5603404
2019-03-05,543.69,546.24,535.71,538.23,5204642
2019-03-06,535.32,546.88,533.4,544.94,4484950
2019-03-07,544.53,556.38,539.27,551.05,5554347
2019-03-08,549.06,562.47,545.84,559.18,4524921
2019-03-11,558.52,563.06,551.49,556.0,5671396
2019-03-12,557.29,562.59,551.06,556.35,5107937
2019-03-13,556.0,567.39,551.34,562.68,4571483
2019-03-14,562.01,566.51,554.05,558.52,5612036
2019-03-15,556.56,561.97,552.32,557.72,4525959
2019-03-18,559.27,568.69,554.91,564.29,4564156
2019-03-19,566.41,568.92,556.96,559.45,5846372
2019-03-20,558.52,567.88,552.03,561.36,5865311
2019-03-21,562.37,568.54,541.84,547.86,7649518
2019-03-22,545.19,555.17,541.83,551.77,6152281
2019-03-25,551.75,555.74,541.95,545.9,7196046
2019-03-26,545.63,548.41,531.36,534.08,8406804
2019-03-27,534.83,538.11,525.47,528.71,5164418
2019-03-28,529.28,534.83,516.05,521.51,4936732
2019-03-29,519.55,523.93,513.19,517.55,7774362
2019-04-01,518.17,522.71,505.84,510.3,6277567
2019-04-02,510.56,516.9,506.43,512.75,6150598
2019-04-03,511.89,517.33,500.75,506.13,5382870
2019-04-04,506.11,512.33,502.49,508.69,4966664
2019-04-05,507.47,516.68,505.55,514.73,4872098
2019-04-08,514.62,518.51,497.38,501.17,8020678
2019-04-09,501.37,504.52,498.13,501.28,5428844
2019-04-10,502.89,505.55,487.43,490.02,9357350
2019-04-11,489.88,494.58,482.78,487.46,4462596
2019-04-12,486.64,504.97,483.19,501.42,7075554
2019-04-15,499.79,503.96,487.25,491.35,6553971
2019-04-16,493.11,499.34,486.87,493.1,5616404
2019-04-17,492.8,494.98,487.35,489.51,4792336
2019-04-18,490.6,493.05,480.62,483.03,4455216
2019-04-19,485.01,499.75,482.75,497.43,7392682
2019-04-22,500.3,503.82,494.23,497.73,4765055
2019-04-23,500.19,513.07,495.75,508.56,5447878
2019-04-24,508.61,517.46,505.3,514.11,5189317
2019-04-25,515.96,520.32,507.97,512.29,4440604
2019-04-26,513.22,517.69,506.74,511.19,5486317
2019-04-29,511.57,516.98,509.07,514.46,5101655
2019-04-30,517.01,521.72,500.68,505.28,7538278
2019-05-01,503.41,513.06,499.74,509.35,4445264
2019-05-02,509.33,513.55,501.47,505.66,4595090
2019-05-03,506.9,514.39,502.67,510.14,5281332
2019-05-06,509.17,511.05,501.65,503.51,5033767
2019-05-07,504.76,516.14,500.2,511.51,4617036
2019-05-08,510.85,519.54,505.84,514.49,4962774
2019-05-09,517.51,528.53,513.45,524.41,5471725
2019-05-10,524.28,528.74,517.21,521.64,5128401
2019-05-13,521.6,525.99,509.0,513.32,4704312
2019-05-14,515.12,517.7,509.73,512.3,5091942
2019-05-15,510.69,513.45,500.32,503.04,4906895
2019-05-16,502.62,505.27,494.52,497.14,5562883
2019-05-17,494.35,502.87,488.72,497.21,5683128
2019-05-20,498.65,503.1,491.52,495.94,4962728
2019-05-21,497.59,499.73,487.26,489.36,4642972
2019-05-22,489.76,494.57,484.53,489.35,5833632
2019-05-23,488.49,494.98,484.12,490.59,4510294
2019-05-24,491.7,494.55,489.4,492.24,4799245
2019-05-27,492.89,497.18,480.9,485.12,5357279
2019-05-28,485.82,489.48,477.45,481.07,6199927
2019-05-29,479.59,482.97,475.53,478.9,5595644
2019-05-30,478.44,483.34,470.43,475.31,5470970
2019-05-31,475.62,478.64,470.06,473.06,5793468
2019-06-03,474.34,476.55,469.81,472.01,4899158
2019-06-04,474.18,479.09,470.62,475.52,4538343
2019-06-05,474.42,479.02,469.57,474.17,6325572
2019-06-06,476.03,481.28,473.66,478.9,5072352
2019-06-07,478.14,482.61,469.22,473.65,4902616
2019-06-10,473.22,475.87,468.83,471.47,6672849
2019-06-11,472.22,476.35,463.0,467.08,4964210
2019-06-12,465.8,470.81,461.5,466.5,6947857
2019-06-13,466.16,467.57,455.61,456.99,7761504
2019-06-14,455.58,462.21,452.1,458.72,5272706
2019-06-17,456.99,468.24,451.9,463.08,5074357
2019-06-18,463.6,467.54,445.0,448.82,7341682
2019-06-19,447.87,455.1,444.19,451.4,4897938
2019-06-20,449.7,453.64,443.43,447.34,4787768
2019-06-21,446.93,449.89,442.96,445.91,4580964
2019-06-24,446.88,458.47,443.7,455.24,5373573
2019-06-25,456.9,459.94,455.56,458.59,4580463
2019-06-26,458.34,464.72,455.97,462.33,6410848
2019-06-27,461.1,462.9,455.6,457.38,4792999
2019-06-28,455.58,464.8,450.28,459.45,6043096
2019-07-01,458.03,460.51,450.8,453.24,4589192
2019-07-02,452.02,455.54,445.65,449.14,5638820
2019-07-03,449.42,451.55,441.32,443.43,5632653
2019-07-04,445.0,448.9,431.77,435.59,10260854
2019-07-05,435.74,445.25,432.86,442.32,4943434
2019-07-08,441.49,446.62,437.26,442.38,5810360
2019-07-09,441.39,444.94,434.42,437.95,6092316
2019-07-10,437.75,444.03,433.83,440.09,5781078
2019-07-11,439.23,442.41,435.21,438.38,4541369
2019-07-12,438.61,448.81,436.04,446.19,4525365
2019-07-15,446.37,449.95,444.42,447.99,4479238
2019-07-16,449.66,460.83,447.06,458.19,6192985
2019-07-17,458.44,462.1,455.57,459.22,7010901
2019-07-18,459.37,463.79,452.61,457.01,4654580
2019-07-19,456.31,458.79,444.09,446.52,10367113
2019-07-22,445.68,456.11,440.94,451.31,6486366
2019-07-23,452.29,454.65,450.46,452.82,4493015
2019-07-24,454.76,457.78,442.99,445.95,4746238
2019-07-25,445.38,449.33,434.7,438.58,4909633
2019-07-26,441.01,443.32,438.42,440.73,4442809
2019-07-29,439.06,442.04,427.85,430.77,5222993
2019-07-30,432.67,444.18,426.88,438.31,6579759
2019-07-31,438.33,441.06,431.75,434.46,5479921
2019-08-01,435.54,441.81,432.72,438.97,5823634
2019-08-02,441.35,446.98,433.99,439.6,6533275
2019-08-05,439.6,444.63,430.95,435.93,4436921
2019-08-06,434.22,437.36,427.04,430.15,4611366
2019-08-07,430.37,433.08,425.7,428.39,6323309
2019-08-08,427.44,430.27,425.25,428.08,5238816
2019-08-09,428.73,433.12,421.82,426.19,6377288
2019-08-12,427.13,430.08,417.17,420.07,6911859
2019-08-13,419.39,422.71,414.4,417.71,7023303
2019-08-14,415.74,424.06,413.68,421.97,5719685
2019-08-15,421.33,427.88,416.2,422.73,4616825
2019-08-16,422.84,428.66,418.07,423.88,5138792
2019-08-19,423.67,426.41,418.85,421.58,4611127
2019-08-20,421.64,438.29,417.81,434.34,8971498
2019-08-21,434.72,445.04,430.79,441.06,4498472
2019-08-22,440.18,442.47,436.17,438.44,6586227
2019-08-23,438.02,440.76,432.17,434.88,5967441
2019-08-26,437.42,441.73,434.52,438.82,6079798
2019-08-27,439.06,442.47,433.36,436.75,5622861
2019-08-28,436.4,437.95,426.78,428.3,4567155
2019-08-29,428.76,433.04,426.3,430.57,5520705
2019-08-30,433.19,436.49,420.45,423.67,8711179
2019-09-02,424.11,427.24,412.74,415.81,9219911
2019-09-03,415.83,423.87,412.8,420.8,4872085
2019-09-04,417.42,430.42,413.48,426.4,7453256
2019-09-05,426.17,429.48,419.26,422.55,5306501
2019-09-06,421.65,429.81,417.38,425.49,5115892
2019-09-09,424.87,428.8,417.7,421.59,5609413
2019-09-10,421.45,434.46,417.69,430.62,8630239
2019-09-11,434.68,440.22,431.52,437.05,5549502
2019-09-12,437.38,448.99,435.01,446.58,8311620
2019-09-13,446.89,449.13,433.35,435.53,7168398
2019-09-16,435.1,438.9,433.54,437.33,4831735
2019-09-17,439.87,445.09,437.65,442.84,5019964
2019-09-18,441.91,446.4,434.97,439.44,5341504
2019-09-19,438.07,450.07,433.65,445.58,6777172
2019-09-20,446.19,450.56,443.77,448.13,4996813
2019-09-23,447.97,452.82,434.69,439.45,4534198
2019-09-24,440.43,453.71,436.65,449.85,7530320
2019-09-25,448.26,451.18,443.86,446.76,5274440
2019-09-26,446.81,450.14,437.07,440.35,4819858
2019-09-27,440.88,452.16,438.74,449.97,8409031
2019-09-30,449.01,456.63,446.43,454.02,5026530
2019-10-01,452.92,461.74,450.22,459.02,4846772
2019-10-02,459.6,473.42,454.98,468.72,9391912
2019-10-03,467.59,473.26,461.99,467.66,6956210
2019-10-04,467.13,472.31,456.9,462.02,6710167
2019-10-07,460.97,476.45,456.78,472.16,9267947
2019-10-08,472.8,476.17,467.51,470.87,6768318
2019-10-09,471.63,474.45,467.63,470.44,5668846
2019-10-10,470.97,481.01,467.21,477.2,5888831
2019-10-11,479.64,484.78,475.54,480.67,4636335
2019-10-14,480.52,487.05,477.57,484.09,4638181
2019-10-15,485.38,503.43,479.43,497.33,10871492
2019-10-16,496.49,501.17,489.01,493.66,5253630
2019-10-17,494.37,501.85,490.61,498.06,4609862
2019-10-18,497.98,506.54,494.86,503.4,4698760
2019-10-21,500.91,505.12,497.26,501.47,5363176
2019-10-22,498.37,504.36,495.88,501.86,5840543
2019-10-23,499.45,513.97,492.78,507.19,5661833
2019-10-24,506.43,524.05,502.23,519.74,8893431
2019-10-25,517.63,531.45,512.21,525.94,7427303
2019-10-28,525.77,533.48,522.01,529.69,5029636
2019-10-29,530.33,541.92,525.36,536.89,4565152
2019-10-30,536.35,538.91,532.65,535.2,5307510
2019-10-31,535.72,546.66,533.31,544.21,6303309
2019-11-01,542.85,551.29,536.63,545.04,5217377
2019-11-04,545.14,548.21,532.77,535.79,7359889
2019-11-05,534.83,539.7,526.65,531.5,4643263
2019-11-06,532.79,537.12,523.06,527.35,6183652
2019-11-07,526.59,531.27,517.58,522.22,5204614
2019-11-08,521.98,526.99,517.71,522.72,5355536
2019-11-11,521.12,532.02,517.64,528.5,4908063
2019-11-12,529.14,532.55,522.52,525.91,4415040
2019-11-13,526.27,531.11,518.58,523.39,4447893
2019-11-14,524.58,528.1,518.66,522.18,5647637
2019-11-15,522.93,528.24,518.03,523.33,5714029
2019-11-18,522.44,529.71,517.93,525.18,4675766
2019-11-19,526.77,535.3,524.44,532.93,5880326
2019-11-20,534.58,542.62,530.55,538.56,5113373
2019-11-21,538.85,541.2,535.73,538.08,4627233
2019-11-22,538.6,544.78,525.51,531.61,4410546
2019-11-25,533.06,544.59,529.26,540.74,5315961
2019-11-26,539.45,543.24,534.54,538.32,4579878
2019-11-27,538.11,542.51,523.97,528.28,4713432
2019-11-28,528.78,535.94,524.02,531.15,6349164
2019-11-29,532.68,541.77,528.63,537.68,4922204
2019-12-02,537.8,557.72,535.74,555.59,9818848
2019-12-03,552.57,557.57,545.54,550.52,5080191
2019-12-04,551.75,558.44,547.8,554.47,6241544
2019-12-05,552.58,553.96,541.51,542.87,5982830
2019-12-06,544.32,551.31,540.03,547.0,6371904
2019-12-09,547.31,573.42,543.01,568.95,9088472
2019-12-10,573.57,589.09,569.16,584.59,5179683
2019-12-11,583.38,590.56,579.44,586.6,5818303
2019-12-12,587.69,609.05,582.2,603.42,7318188
2019-12-13,602.88,621.03,599.22,617.27,7415718
2019-12-16,618.98,633.72,616.1,630.8,5235024
2019-12-17,630.68,651.04,626.58,646.84,8846266
2019-12-18,645.65,662.24,641.34,657.85,5247888
2019-12-19,658.61,664.99,648.57,654.91,4538914
2019-12-20,655.81,672.99,652.08,669.18,8232951
2019-12-23,669.61,689.47,664.3,684.05,7956973
2019-12-24,685.05,699.9,677.73,692.5,5002987
2019-12-25,693.84,707.49,688.98,702.57,4540106
