timestamp,open,high,low,close,volume
2018-04-20,321.93,327.43,319.34,324.82,8370423
2018-04-23,324.48,326.22,321.33,323.07,7529307
2018-04-24,323.25,324.0,322.2,322.94,8989148
2018-04-25,323.94,324.75,321.45,322.26,6842415
2018-04-26,322.88,323.91,321.6,322.63,6709922
2018-04-27,322.74,330.31,321.45,328.99,16422755
2018-04-30,329.86,332.01,325.15,327.29,8395017
2018-05-01,327.81,331.64,325.28,329.1,7940454
2018-05-02,329.83,332.82,328.43,331.41,6757034
2018-05-03,329.42,333.34,328.2,332.11,6525173
2018-05-04,331.66,339.45,329.03,336.78,13289803
2018-05-07,337.43,338.97,333.85,335.38,7426064
2018-05-08,335.51,343.68,333.59,341.72,10132735
2018-05-09,342.3,343.44,339.23,340.36,10401478
2018-05-10,339.85,345.29,338.03,343.44,6372094
2018-05-11,342.31,345.47,341.15,344.3,7837132
2018-05-14,344.2,346.04,340.45,342.28,6851818
2018-05-15,342.01,343.52,336.2,337.7,8228112
2018-05-16,337.48,340.48,336.49,339.48,7395389
2018-05-17,340.22,348.04,337.55,345.33,13113067
2018-05-18,344.77,346.99,343.46,345.68,9567244
2018-05-21,346.59,353.4,344.5,351.28,7925344
2018-05-22,352.03,356.82,349.84,354.61,9544438
2018-05-23,356.12,358.85,352.12,354.85,8797765
2018-05-24,355.86,361.61,352.94,358.66,6215838
2018-05-25,358.58,361.14,350.94,353.46,7147987
2018-05-28,353.46,357.54,350.85,354.92,6419066
2018-05-29,355.2,357.63,352.87,355.31,8438654
2018-05-30,354.12,360.17,350.68,356.71,6867385
2018-05-31,356.88,358.79,353.74,355.64,6769396
2018-06-01,355.44,357.47,352.06,354.08,6778499
2018-06-04,354.32,356.09,350.28,352.04,7033380
2018-06-05,351.66,353.41,346.18,347.9,6712200
2018-06-06,347.42,349.39,344.66,346.64,6514146
2018-06-07,346.66,348.58,340.51,342.41,7213032
2018-06-08,341.68,344.02,338.01,340.34,7557208
2018-06-11,339.57,343.87,338.04,342.34,7107750
2018-06-12,342.23,344.84,337.66,340.25,8203804
2018-06-13,338.88,345.22,335.52,341.83,8486176
2018-06-14,341.19,344.05,330.52,333.32,11882857
2018-06-15,333.54,342.43,331.82,340.67,11850314
2018-06-18,340.59,343.88,338.86,342.15,6414475
2018-06-19,343.32,349.14,342.18,347.98,9323659
2018-06-20,349.46,352.5,347.98,351.01,7331989
2018-06-21,350.67,356.01,348.11,353.43,11753062
2018-06-22,352.85,358.87,350.51,356.51,6691500
2018-06-25,356.85,357.92,353.15,354.21,7727882
2018-06-26,354.13,357.69,352.82,356.37,6639422
2018-06-27,356.27,361.13,353.98,358.83,7959911
2018-06-28,358.27,362.66,356.49,360.87,8378195
2018-06-29,360.43,362.34,357.29,359.19,6458140
2018-07-02,358.74,362.91,355.61,359.77,7054583
2018-07-03,360.02,362.71,353.72,356.39,6821031
2018-07-04,355.16,356.62,349.98,351.42,7479126
2018-07-05,350.75,358.62,348.77,356.61,13183439
2018-07-06,356.48,359.53,344.6,347.57,12314863
2018-07-09,346.48,349.08,338.36,340.91,12203677
2018-07-10,340.63,342.83,338.17,340.37,8170025
2018-07-11,340.3,342.41,339.23,341.34,7007996
2018-07-12,341.4,343.03,333.22,334.83,11177618
2018-07-13,335.39,337.81,326.36,328.74,12369547
2018-07-16,327.84,333.63,325.59,331.35,8556306
2018-07-17,331.5,333.53,328.08,330.1,9066405
2018-07-18,330.07,332.13,327.62,329.68,8456125
2018-07-19,329.0,330.14,326.1,327.24,11275328
2018-07-20,327.53,328.36,320.76,321.57,13683164
2018-07-23,322.22,324.13,319.52,321.42,7160117
2018-07-24,320.83,323.34,318.03,320.54,6230630
2018-07-25,321.16,327.55,318.99,325.36,8415470
2018-07-26,325.69,328.38,320.98,323.65,6328971
2018-07-27,323.56,324.59,321.08,322.11,10681104
2018-07-30,321.73,326.72,320.14,325.11,6757332
2018-07-31,325.52,330.67,323.46,328.59,6459908
2018-08-01,328.34,329.74,323.11,324.5,7347271
2018-08-02,324.4,325.48,321.37,322.45,7810879
2018-08-03,323.13,324.64,320.03,321.53,7106355
2018-08-06,321.5,323.97,317.3,319.75,9272897
2018-08-07,319.88,324.04,317.33,321.47,6700461
2018-08-08,320.53,320.98,318.28,318.73,7438089
2018-08-09,318.16,319.55,311.61,312.98,10026695
2018-08-10,313.92,318.55,312.56,317.17,8611713
2018-08-13,317.11,318.67,309.9,311.44,11732011
2018-08-14,311.67,312.55,305.87,306.74,11244478
2018-08-15,306.25,310.43,304.93,309.1,6787107
2018-08-16,310.28,313.3,308.92,311.93,7200820
2018-08-17,312.94,315.25,311.2,313.51,6533391
2018-08-20,313.18,315.23,308.05,310.08,10586914
2018-08-21,310.42,315.64,308.04,313.24,6538064
2018-08-22,313.11,315.34,306.68,308.88,8162693
2018-08-23,308.5,312.19,306.79,310.46,7184144
2018-08-24,309.99,311.41,308.74,310.16,7140211
2018-08-27,309.06,310.07,306.84,307.85,6726767
2018-08-28,307.85,312.49,306.46,311.08,9004308
2018-08-29,311.78,314.15,304.98,307.31,7918338
2018-08-30,306.55,309.97,305.42,308.83,7982748
2018-08-31,309.43,311.95,304.04,306.55,6818880
2018-09-03,307.69,311.93,305.54,309.76,8769922
2018-09-04,309.37,311.69,307.33,309.65,8127036
2018-09-05,309.8,312.19,303.24,305.61,8708041
2018-09-06,305.35,307.14,300.92,302.69,10471912
2018-09-07,301.78,304.03,296.41,298.63,8715858
2018-09-10,298.26,300.56,295.86,298.15,6995600
2018-09-11,298.64,300.66,294.31,296.32,6377606
2018-09-12,296.65,302.66,295.1,301.09,6400623
2018-09-13,301.43,303.03,294.99,296.57,12514605
2018-09-14,296.93,298.57,294.25,295.89,7359068
2018-09-17,295.7,296.98,293.7,294.98,8258841
2018-09-18,295.91,298.2,290.8,293.06,6964096
2018-09-19,292.92,294.15,291.17,292.39,8668792
2018-09-20,290.94,293.14,289.41,291.61,8309939
2018-09-21,292.12,293.84,289.24,290.95,8813285
2018-09-24,291.14,292.86,289.78,291.49,7039246
2018-09-25,292.13,298.22,289.95,296.01,8470330
2018-09-26,296.27,297.87,294.41,296.0,8183834
2018-09-27,296.69,299.02,294.81,297.14,6844028
2018-09-28,297.12,298.96,291.58,293.4,6829889
2018-10-01,293.22,295.31,289.5,291.58,7679337
2018-10-02,291.45,294.15,289.57,292.27,6418783
2018-10-03,293.08,294.17,289.31,290.4,9518700
2018-10-04,289.97,292.54,288.36,290.92,9233242
2018-10-05,292.33,297.05,290.3,295.0,6532206
2018-10-08,294.72,301.58,293.7,300.53,15189726
2018-10-09,300.57,307.01,298.97,305.38,11782909
2018-10-10,304.27,308.04,303.34,307.1,7873641
2018-10-11,306.89,311.73,305.09,309.91,6301202
2018-10-12,309.42,311.26,306.15,307.98,8496974
2018-10-15,306.78,312.92,305.19,311.3,6799387
2018-10-16,311.66,315.56,309.52,313.4,7346889
2018-10-17,313.2,315.08,306.28,308.13,12076727
2018-10-18,307.04,313.76,305.31,312.01,12773063
2018-10-19,311.89,315.31,309.8,313.21,7774811
2018-10-22,312.67,315.62,310.14,313.09,7252379
2018-10-23,312.64,315.03,307.17,309.53,9221652
2018-10-24,309.13,311.65,305.71,308.22,7020836
2018-10-25,309.29,312.01,305.65,308.36,10046845
2018-10-26,308.6,309.88,303.38,304.64,6664249
2018-10-29,305.39,308.09,304.48,307.18,9209846
2018-10-30,306.87,310.76,304.84,308.72,6958525
2018-10-31,309.03,310.74,305.93,307.63,8780900
2018-11-01,308.14,309.1,303.16,304.11,6645609
2018-11-02,304.66,306.43,302.47,304.23,7346642
2018-11-05,303.71,305.85,302.44,304.58,6530177
2018-11-06,304.19,308.61,301.51,305.91,7885566
2018-11-07,304.21,305.1,303.31,304.21,8239218
2018-11-08,305.3,306.5,304.8,306.0,6530733
2018-11-09,305.57,310.71,304.23,309.36,8567532
2018-11-12,309.4,311.22,306.71,308.53,7594406
2018-11-13,308.51,313.29,307.04,311.81,7007726
2018-11-14,312.55,316.32,310.91,314.68,6564736
2018-11-15,313.56,315.11,310.78,312.32,6291739
2018-11-16,312.71,314.64,309.35,311.27,8270486
2018-11-19,311.8,318.94,309.99,317.09,12178113
2018-11-20,317.37,321.55,315.53,319.7,6244681
2018-11-21,320.24,325.97,317.68,323.39,6574226
2018-11-22,323.76,326.99,321.38,324.6,6935991
2018-11-23,323.5,326.15,321.38,324.03,7805251
2018-11-26,323.57,326.23,319.44,322.09,7792967
2018-11-27,321.47,327.53,319.57,325.61,8896288
2018-11-28,325.19,327.73,317.53,320.03,14709934
2018-11-29,319.69,321.38,318.37,320.05,7981407
2018-11-30,319.97,321.28,317.02,318.33,7246755
2018-12-03,318.03,320.1,316.1,318.17,6815873
2018-12-04,318.01,320.52,316.51,319.01,6849296
2018-12-05,319.84,321.33,314.14,315.61,10454662
2018-12-06,316.11,317.72,313.65,315.25,7264523
2018-12-07,314.46,320.44,312.95,318.9,6402790
2018-12-10,319.9,321.5,312.56,314.13,11161549
2018-12-11,313.36,314.78,308.4,309.81,6389168
2018-12-12,309.84,316.69,307.75,314.57,12388601
2018-12-13,314.6,317.09,308.95,311.42,7122365
2018-12-14,310.92,312.55,308.84,310.47,7949985
2018-12-17,309.85,313.6,308.73,312.47,7102509
2018-12-18,312.66,314.05,310.65,312.04,8309825
2018-12-19,312.01,314.2,309.25,311.44,7317054
2018-12-20,310.67,311.92,305.33,306.57,6999393
2018-12-21,307.12,311.9,306.26,311.02,7234841
2018-12-24,311.13,314.75,309.17,312.78,7427637
2018-12-25,313.35,316.53,311.89,315.06,8207963
2018-12-26,315.62,318.13,313.41,315.91,7422750
2018-12-27,315.21,316.7,312.93,314.42,7314969
2018-12-28,315.1,317.68,312.25,314.83,6213658
2018-12-31,315.0,316.3,313.2,314.5,7073106
2019-01-01,314.13,315.84,307.33,309.01,11541230
2019-01-02,308.21,309.75,305.98,307.52,9553556
2019-01-03,306.79,308.49,303.67,305.36,7660828
2019-01-04,305.6,308.17,302.77,305.34,6667807
2019-01-07,304.95,306.67,301.33,303.05,7329676
2019-01-08,304.12,306.23,300.63,302.73,6222948
2019-01-09,302.77,304.18,291.84,293.2,10334223
2019-01-10,293.94,298.67,292.58,297.29,7548916
2019-01-11,297.04,298.64,291.0,292.58,14741885
2019-01-14,292.79,297.92,290.82,295.93,6712680
2019-01-15,295.84,297.92,293.52,295.6,8036187
2019-01-16,294.66,296.17,293.35,294.86,7033954
2019-01-17,294.94,297.74,293.95,296.75,6548877
2019-01-18,296.36,297.82,294.05,295.5,6943120
2019-01-21,295.52,299.29,294.16,297.91,6422891
2019-01-22,297.77,299.75,294.02,295.99,6397695
2019-01-23,296.09,298.93,294.2,297.03,7164927
2019-01-24,297.64,301.86,296.1,300.3,8035299
2019-01-25,300.48,302.86,293.14,295.47,11170282
2019-01-28,295.21,297.29,292.42,294.49,7346358
2019-01-29,294.76,297.62,292.5,295.35,8112751
2019-01-30,295.66,296.77,289.4,290.49,15301480
2019-01-31,289.14,291.02,287.0,288.87,8496229
2019-02-01,288.72,289.92,286.72,287.92,7005199
2019-02-04,288.53,289.91,284.6,285.96,7817957
2019-02-05,285.23,289.96,283.56,288.26,7000681
2019-02-06,287.79,289.77,285.33,287.29,7038169
2019-02-07,286.45,288.27,284.99,286.81,6877256
2019-02-08,286.88,287.83,285.0,285.95,10433868
2019-02-11,286.33,289.27,284.06,286.98,8605579
2019-02-12,286.5,287.31,281.23,282.02,15326052
2019-02-13,280.96,283.28,276.97,279.27,7351819
2019-02-14,278.44,280.19,273.14,274.87,8710925
2019-02-15,274.71,276.11,271.4,272.79,8111694
2019-02-18,272.82,275.1,271.02,273.3,6369488
2019-02-19,273.87,275.19,271.35,272.66,7395668
2019-02-20,273.01,274.85,268.85,270.68,6750627
2019-02-21,270.9,278.7,268.74,276.5,13038283
2019-02-22,276.77,286.36,274.74,284.28,11156148
2019-02-25,284.54,286.24,280.93,282.62,8214104
2019-02-26,282.9,287.97,280.58,285.62,7242520
2019-02-27,285.49,289.31,283.78,287.59,6481670
2019-02-28,287.89,289.41,285.71,287.23,8667012
2019-03-01,286.92,289.77,285.34,288.18,9659723
2019-03-04,287.41,290.01,285.97,288.56,7157354
2019-03-05,288.11,289.76,284.97,286.62,7095957
2019-03-06,285.78,286.96,279.06,280.22,11739510
2019-03-07,279.81,283.28,278.87,282.34,8898268
2019-03-08,282.53,283.49,280.28,281.23,7117827
2019-03-11,281.23,284.37,279.87,283.0,6683953
2019-03-12,283.65,285.99,280.44,282.77,8249165
2019-03-13,283.38,285.47,280.31,282.39,7614021
2019-03-14,281.39,282.87,279.53,281.02,6243424
2019-03-15,281.22,288.15,279.45,286.34,13323690
2019-03-18,286.68,289.67,285.02,288.0,6951181
2019-03-19,288.59,290.48,287.49,289.38,6776255
2019-03-20,288.58,290.58,287.18,289.17,6516891
2019-03-21,289.35,295.24,286.94,292.81,6637360
2019-03-22,292.9,295.1,287.74,289.92,6702587
2019-03-25,290.56,292.26,287.84,289.53,6901531
2019-03-26,289.88,295.67,288.59,294.36,12537100
2019-03-27,294.85,296.64,291.53,293.31,7221868
2019-03-28,293.18,294.58,290.45,291.84,6637485
2019-03-29,291.7,293.06,285.69,287.03,12228462
2019-04-01,287.22,289.11,282.21,284.08,6363126
2019-04-02,284.09,286.01,282.92,284.83,9296749
2019-04-03,285.38,287.49,282.98,285.09,9698245
2019-04-04,285.25,286.45,280.85,282.04,6864761
2019-04-05,281.83,282.96,280.03,281.15,7279382
2019-04-08,280.39,282.81,278.89,281.31,6269345
2019-04-09,281.23,284.12,279.98,282.86,6875015
2019-04-10,283.52,285.18,278.82,280.46,9289519
2019-04-11,280.69,284.52,279.2,283.01,6974321
2019-04-12,283.13,284.4,280.59,281.86,8106565
2019-04-15,281.5,283.79,271.55,273.78,11742032
2019-04-16,272.7,274.03,270.4,271.72,7209356
2019-04-17,271.73,274.28,270.0,272.55,6210119
2019-04-18,272.39,273.55,270.16,271.31,7511869
2019-04-19,270.89,272.85,268.48,270.44,9023821
2019-04-22,270.21,271.88,269.73,271.39,9447491
2019-04-23,270.79,272.54,265.28,267.0,8399592
2019-04-24,266.1,267.22,261.81,262.91,7692822
2019-04-25,263.43,264.8,260.1,261.46,6736955
2019-04-26,261.88,263.86,259.09,261.07,6802762
2019-04-29,261.45,263.13,258.32,259.99,7560940
2019-04-30,260.77,263.37,258.63,261.24,6731314
2019-05-01,260.85,263.57,254.04,256.72,14734095
2019-05-02,256.75,258.0,253.82,255.07,9907859
2019-05-03,255.53,257.74,253.44,255.64,6391444
2019-05-06,255.74,257.99,255.05,257.3,6513942
2019-05-07,257.22,258.82,252.82,254.4,6509626
2019-05-08,255.03,258.03,252.81,255.81,6736840
2019-05-09,255.64,258.02,251.2,253.56,7915019
2019-05-10,253.24,257.75,251.73,256.21,8824956
2019-05-13,255.55,256.28,253.53,254.27,8238121
2019-05-14,253.72,255.3,251.36,252.94,6873643
2019-05-15,252.75,259.28,251.36,257.86,13344737
2019-05-16,256.91,258.85,249.03,250.92,11370195
2019-05-17,250.02,253.07,247.65,250.68,6933858
2019-05-20,250.42,252.7,248.53,250.81,8431956
2019-05-21,250.43,252.59,248.6,250.76,8225980
2019-05-22,250.2,251.82,245.93,247.53,6444409
2019-05-23,247.96,250.05,244.79,246.88,6232074
2019-05-24,246.33,247.82,244.39,245.87,8976300
2019-05-27,246.14,248.64,245.06,247.55,8209958
2019-05-28,248.15,250.38,246.4,248.63,7078957
2019-05-29,249.21,250.24,247.67,248.71,8790909
2019-05-30,248.29,249.46,243.54,244.7,7015697
2019-05-31,244.63,245.63,241.63,242.63,8623452
2019-06-03,243.04,243.95,239.68,240.58,6690265
2019-06-04,240.12,242.0,237.28,239.16,6366756
2019-06-05,239.28,243.31,238.31,242.33,6518261
2019-06-06,242.89,243.95,241.23,242.28,6828200
2019-06-07,242.86,244.47,241.85,243.46,7659904
2019-06-10,243.29,244.82,239.8,241.32,8278105
2019-06-11,241.77,242.7,238.34,239.26,6894545
2019-06-12,238.62,239.36,235.57,236.3,8616315
2019-06-13,236.17,238.05,231.52,233.39,7177713
2019-06-14,233.33,235.26,231.45,233.38,8082440
2019-06-17,233.32,234.79,231.15,232.62,8421131
2019-06-18,232.82,234.29,230.47,231.94,7816076
2019-06-19,231.99,232.6,230.03,230.64,8008314
2019-06-20,231.03,233.2,229.38,231.54,8939811
2019-06-21,231.64,233.44,226.95,228.73,8206208
2019-06-24,228.02,228.82,225.62,226.42,7072295
2019-06-25,225.04,226.78,223.6,225.33,6234277
2019-06-26,224.91,226.02,220.35,221.44,10638744
2019-06-27,221.35,222.87,218.28,219.79,7307597
2019-06-28,219.82,220.49,215.6,216.27,12840468
2019-07-01,215.62,218.35,214.77,217.49,9727498
2019-07-02,217.44,218.52,215.37,216.44,6832091
2019-07-03,216.75,220.23,215.71,219.17,6715824
2019-07-04,219.16,220.88,216.41,218.13,7494183
2019-07-05,218.18,219.53,216.99,218.34,8111820
2019-07-08,218.27,223.03,216.72,221.45,6750423
2019-07-09,221.77,223.23,220.28,221.74,7315379
2019-07-10,221.72,223.08,219.73,221.09,7805894
2019-07-11,221.77,223.29,218.44,219.94,10004699
2019-07-12,219.93,220.57,218.89,219.52,7139132
2019-07-15,218.81,220.27,217.7,219.15,7690029
2019-07-16,219.83,220.94,215.86,216.95,7489551
2019-07-17,216.76,217.96,212.95,214.13,7410785
2019-07-18,212.74,213.84,211.64,212.74,6970976
2019-07-19,212.05,212.72,206.66,207.31,14635541
2019-07-22,206.76,207.81,201.39,202.42,14795105
2019-07-23,202.42,204.51,198.75,200.81,8112072
2019-07-24,199.95,202.37,198.52,200.93,7302661
2019-07-25,201.06,202.61,200.0,201.54,6925866
2019-07-26,201.31,203.56,199.7,201.94,8038659
2019-07-29,201.83,203.6,201.17,202.94,8670237
2019-07-30,202.55,204.21,201.35,203.0,6756360
2019-07-31,202.87,203.74,199.47,200.33,6834881
2019-08-01,200.27,201.31,198.94,199.98,7268902
2019-08-02,200.08,200.63,196.75,197.29,6601278
2019-08-05,196.77,199.23,195.36,197.82,7668937
2019-08-06,197.79,200.36,196.34,198.89,8079611
2019-08-07,199.4,200.89,198.12,199.61,7053835
2019-08-08,199.93,201.39,196.54,197.99,7154036
2019-08-09,197.88,199.33,195.3,196.73,8658122
2019-08-12,196.88,199.74,196.27,199.13,7938110
2019-08-13,199.0,200.15,196.6,197.74,6529852
2019-08-14,198.43,199.63,195.24,196.42,6878719
2019-08-15,195.99,198.96,194.45,197.41,8162800
2019-08-16,196.79,200.72,195.91,199.82,10795118
2019-08-19,199.95,202.85,198.23,201.12,6343050
2019-08-20,201.66,203.3,199.1,200.74,8321843
2019-08-21,201.24,204.18,200.49,203.43,6875276
2019-08-22,202.88,204.3,200.0,201.42,7844482
2019-08-23,201.14,202.95,199.59,201.4,6276235
2019-08-26,201.19,202.14,200.51,201.45,6796518
2019-08-27,201.61,203.73,200.2,202.31,9223573
2019-08-28,201.56,203.02,198.91,200.36,6878728
2019-08-29,199.81,201.29,195.87,197.33,7507364
2019-08-30,197.52,198.78,194.65,195.9,6402253
2019-09-02,195.17,196.92,192.25,193.98,10546687
2019-09-03,193.53,194.56,192.09,193.12,6666100
2019-09-04,193.19,193.55,192.97,193.34,8160769
2019-09-05,192.95,194.03,191.8,192.88,7503785
2019-09-06,193.43,195.01,185.82,187.36,11660674
2019-09-09,187.73,190.69,186.78,189.72,6263762
2019-09-10,189.86,190.62,188.55,189.31,7977993
2019-09-11,189.3,190.57,187.73,189.0,6462343
2019-09-12,188.9,189.28,187.61,187.99,8210484
2019-09-13,188.08,190.25,186.47,188.64,7437665
2019-09-16,188.36,189.78,186.92,188.35,8386773
2019-09-17,188.81,191.92,187.6,190.71,8632978
2019-09-18,190.5,191.78,188.62,189.89,7688990
2019-09-19,190.24,191.62,188.57,189.94,6215211
2019-09-20,190.2,191.09,186.94,187.81,6264653
2019-09-23,188.35,189.57,182.42,183.61,12061182
2019-09-24,184.01,184.97,181.84,182.8,7027159
2019-09-25,183.52,187.0,181.9,185.36,8888967
2019-09-26,185.84,188.71,185.28,188.13,7164612
2019-09-27,187.73,189.28,184.53,186.06,6576068
2019-09-30,185.59,186.95,182.42,183.76,7147915
2019-10-01,183.14,185.32,182.08,184.24,7645573
2019-10-02,183.77,184.75,181.55,182.52,6229166
2019-10-03,182.18,185.32,181.26,184.4,6927173
2019-10-04,184.58,188.11,183.62,187.13,8669110
2019-10-07,187.4,192.32,186.57,191.47,11627967
2019-10-08,191.58,193.19,190.69,192.3,8368618
2019-10-09,192.41,196.91,191.25,195.72,11853747
2019-10-10,195.27,196.97,193.86,195.57,8117306
2019-10-11,196.32,198.74,195.15,197.57,6381874
2019-10-14,196.95,201.46,195.69,200.18,14352804
2019-10-15,200.12,200.97,196.91,197.75,7393268
2019-10-16,198.59,199.89,197.08,198.39,7535246
2019-10-17,198.66,202.03,196.8,200.16,8362762
2019-10-18,200.58,202.5,199.33,201.23,7259897
2019-10-21,201.15,202.72,198.54,200.1,7149861
2019-10-22,200.72,203.27,199.62,202.17,6299565
2019-10-23,201.54,202.86,199.74,201.05,8654602
2019-10-24,201.59,203.96,200.21,202.57,7729997
2019-10-25,202.56,204.11,198.88,200.42,8212404
2019-10-28,199.93,202.38,199.18,201.62,7239597
2019-10-29,201.6,203.15,199.73,201.27,7936780
2019-10-30,201.75,209.52,200.76,208.5,13276614
2019-10-31,208.86,212.49,207.71,211.33,8074614
2019-11-01,211.65,215.25,210.28,213.87,6370613
2019-11-04,213.3,215.04,212.08,213.82,7901096
2019-11-05,214.15,216.82,212.37,215.03,8049460
2019-11-06,214.57,215.94,212.4,213.76,7285635
2019-11-07,213.68,215.93,211.42,213.67,6964529
2019-11-08,213.25,213.97,212.08,212.8,8209555
2019-11-11,212.61,217.76,210.96,216.08,10268803
2019-11-12,216.07,216.82,215.55,216.3,8057319
2019-11-13,216.49,219.22,215.22,217.94,6475172
2019-11-14,218.85,222.17,217.04,220.35,6471883
2019-11-15,220.65,222.53,217.94,219.8,8712688
2019-11-18,219.77,220.82,216.56,217.59,8154048
2019-11-19,217.12,220.04,215.91,218.82,6370817
2019-11-20,219.01,222.32,218.2,221.5,8423498
2019-11-21,222.46,223.79,220.87,222.19,8393627
2019-11-22,221.91,226.92,220.73,225.72,10827761
2019-11-25,225.71,226.84,224.8,225.94,6398199
2019-11-26,225.05,227.14,223.91,225.99,7087887
2019-11-27,226.84,227.54,225.41,226.1,7934479
2019-11-28,225.98,228.56,224.48,227.05,9035135
2019-11-29,227.14,233.47,226.03,232.34,10917366
2019-12-02,232.96,235.2,228.73,230.95,7690636
2019-12-03,230.69,232.09,228.11,229.5,6355689
2019-12-04,229.04,230.92,227.15,229.02,6644387
2019-12-05,229.12,230.99,227.25,229.12,6405146
2019-12-06,228.93,232.95,227.47,231.47,6590735
2019-12-09,230.24,236.44,228.87,235.04,12153535
2019-12-10,234.49,238.21,232.71,236.42,7615115
2019-12-11,236.12,241.23,234.7,239.79,13016269
2019-12-12,239.78,241.73,238.3,240.25,9103178
2019-12-13,240.51,241.83,237.33,238.65,7119835
2019-12-16,238.51,239.72,235.16,236.36,6908612
2019-12-17,235.84,236.71,232.58,233.44,6578007
2019-12-18,233.24,234.45,230.22,231.42,6854493
2019-12-19,231.29,232.2,227.76,228.65,8543400
2019-12-20,228.7,231.45,227.25,229.99,7936742
2019-12-23,230.67,231.25,227.96,228.54,7761592
2019-12-24,228.63,234.42,226.68,232.43,14669332
2019-12-25,233.14,238.53,231.77,237.13,12527188
